date,2800,2828
2016-08-23,22.894,94.451
2016-08-24,22.7,93.436
2016-08-25,22.7,93.436
2016-08-26,22.845,93.871
2016-08-29,22.748,93.436
2016-08-30,22.894,94.354
2016-08-31,22.894,94.064
2016-09-01,23.136,94.644
2016-09-02,23.136,95.128
2016-09-05,23.523,96.868
2016-09-06,23.668,97.641
2016-09-07,23.668,98.028
2016-09-08,23.765,98.511
2016-09-09,24.055,98.995
2016-09-12,23.281,95.031
2016-09-13,23.232,94.306
2016-09-14,23.184,94.016
2016-09-15,23.329,94.741
2016-09-19,23.474,95.949
2016-09-20,23.523,96.094
2016-09-21,23.571,97.061
2016-09-22,23.716,97.544
2016-09-23,23.571,96.529
2016-09-26,23.329,94.983
2016-09-27,23.523,95.998
2016-09-28,23.571,95.756
2016-09-29,23.716,96.384
2016-09-30,23.232,94.403
2016-10-03,23.523,95.369
2016-10-04,23.62,96.046
2016-10-05,23.716,96.481
2016-10-06,23.91,97.931
2016-10-07,23.813,97.544
2016-10-11,23.474,96.384
2016-10-12,23.378,95.176
2016-10-13,23.039,93.484
2016-10-14,23.232,94.644
2016-10-17,23.039,94.113
2016-10-18,23.378,95.756
2016-10-19,23.281,95.031
2016-10-20,23.378,95.418
2016-10-24,23.62,96.964
2016-10-25,23.571,96.868
2016-10-26,23.329,95.563
2016-10-27,23.136,94.741
2016-10-28,22.99,93.726
2016-10-31,22.961,94.258
2016-11-01,23.159,95.659
2016-11-02,22.861,93.871
2016-11-03,22.762,93.581
2016-11-04,22.712,93.339
2016-11-07,22.861,94.548
2016-11-08,22.911,94.886
2016-11-09,22.464,92.179
2016-11-10,22.911,94.209
2016-11-11,22.563,92.904
2016-11-14,22.265,92.227
2016-11-15,22.364,92.614
2016-11-16,22.364,92.179
2016-11-17,22.265,91.744
2016-11-18,22.314,92.082
2016-11-21,22.414,93.001
2016-11-22,22.762,94.934
2016-11-23,22.762,95.079
2016-11-24,22.613,95.224
2016-11-25,22.762,96.288
2016-11-28,22.861,96.964
2016-11-29,22.762,96.964
2016-11-30,22.861,97.061
2016-12-01,22.961,97.158
2016-12-02,22.613,96.288
2016-12-05,22.563,95.611
2016-12-06,22.712,96.094
2016-12-07,22.861,96.771
2016-12-08,22.861,97.254
2016-12-09,22.811,96.964
2016-12-12,22.414,95.418
2016-12-13,22.464,95.515
2016-12-14,22.513,95.515
2016-12-15,22.066,93.271
2016-12-16,22.066,93.32
2016-12-19,21.867,92.393
2016-12-20,21.768,91.466
2016-12-21,21.867,92.1
2016-12-22,21.718,90.686
2016-12-23,21.619,90.296
2016-12-28,21.718,91.369
2016-12-29,21.818,91.418
2016-12-30,21.967,92.1
2017-01-03,22.165,93.027
2017-01-04,22.165,92.93
2017-01-05,22.464,94.247
2017-01-06,22.513,94.491
2017-01-09,22.613,94.393
2017-01-10,22.712,94.93
2017-01-11,22.961,95.564
2017-01-12,22.911,95.613
2017-01-13,22.961,96.101
2017-01-16,22.762,95.174
2017-01-17,22.911,95.418
2017-01-18,23.11,96.393
2017-01-19,23.11,96.101
2017-01-20,22.961,95.662
2017-01-23,22.911,95.662
2017-01-24,22.961,95.857
2017-01-25,23.06,95.808
2017-01-26,23.408,96.832
2017-01-27,23.408,96.637
2017-02-01,23.358,95.905
2017-02-02,23.209,95.418
2017-02-03,23.11,95.32
2017-02-06,23.358,96.442
2017-02-07,23.358,96.588
2017-02-08,23.557,97.759
2017-02-09,23.557,98.832
2017-02-10,23.656,99.515
2017-02-13,23.706,100.589
2017-02-14,23.756,100.784
2017-02-15,24.004,102.442
2017-02-16,24.153,102.735
2017-02-17,24.104,101.759
2017-02-20,24.203,102.637
2017-02-21,24.054,102.345
2017-02-22,24.203,103.418
2017-02-23,24.203,103.223
2017-02-24,24.153,102.442
2017-02-27,24.104,101.662
2017-02-28,23.905,101.174
2017-03-01,23.905,101.174
2017-03-02,23.805,100.589
2017-03-03,23.706,99.613
2017-03-06,23.706,99.906
2017-03-07,23.805,100.491
2017-03-08,23.855,100.881
2017-03-09,23.656,99.223
2017-03-10,23.706,98.93
2017-03-13,23.955,100.589
2017-03-14,23.955,101.174
2017-03-15,23.955,100.881
2017-03-16,24.402,103.125
2017-03-17,24.452,103.028
2017-03-20,24.601,103.808
2017-03-21,24.7,104.296
2017-03-22,24.452,102.442
2017-03-23,24.452,102.93
2017-03-24,24.551,103.028
2017-03-27,24.352,101.759
2017-03-28,24.501,102.345
2017-03-29,24.501,102.442
2017-03-30,24.452,101.564
2017-03-31,24.302,100.979
2017-04-03,24.352,101.271
2017-04-05,24.501,101.759
2017-04-06,24.402,101.076
2017-04-07,24.402,100.979
2017-04-10,24.402,100.589
2017-04-11,24.253,100.003
2017-04-12,24.452,100.198
2017-04-13,24.402,100.296
2017-04-18,24.004,98.735
2017-04-19,24.004,98.247
2017-04-20,24.203,98.832
2017-04-21,24.153,98.637
2017-04-24,24.302,99.223
2017-04-25,24.601,100.686
2017-04-26,24.7,101.174
2017-04-27,24.85,100.881
2017-04-28,24.8,100.589
2017-05-02,24.8,100.003
2017-05-04,24.9,99.223
2017-05-05,24.65,97.466
2017-05-08,24.75,98.149
2017-05-09,25.05,99.418
2017-05-10,25.15,100.198
2017-05-11,25.3,100.589
2017-05-12,25.35,100.881
2017-05-15,25.6,102.345
2017-05-16,25.6,102.345
2017-05-17,25.6,102.052
2017-05-18,25.4,100.784
2017-05-19,25.45,100.784
2017-05-22,25.65,101.759
2017-05-23,25.7,101.954
2017-05-24,25.65,102.052
2017-05-25,25.85,103.515
2017-05-26,25.9,103.808
2017-05-29,26,104.101
2017-05-31,26,104.296
2017-06-01,26,104.198
2017-06-02,26.25,104.686
2017-06-05,26.2,104.101
2017-06-06,26.3,104.394
2017-06-07,26.3,104.394
2017-06-08,26.4,104.881
2017-06-09,26.4,104.101
2017-06-12,26.15,103.223
2017-06-13,26.25,103.711
2017-06-14,26.25,103.613
2017-06-15,25.95,102.15
2017-06-16,26,102.247
2017-06-19,26.3,103.627
2017-06-20,26.2,103.135
2017-06-21,26.05,102.444
2017-06-22,26.15,103.036
2017-06-23,26.2,103.332
2017-06-26,26.3,104.318
2017-06-27,26.25,104.022
2017-06-28,26.2,103.43
2017-06-29,26.35,103.825
2017-06-30,26.25,103.332
2017-07-03,26.25,104.219
2017-07-04,26,103.43
2017-07-05,26.1,104.022
2017-07-06,26.15,104.515
2017-07-07,26,103.43
2017-07-10,26.15,103.332
2017-07-11,26.55,105.402
2017-07-12,26.7,106.388
2017-07-13,27,108.064
2017-07-14,27.05,108.36
2017-07-17,27.15,108.853
2017-07-18,27.15,108.755
2017-07-19,27.3,109.642
2017-07-20,27.35,109.741
2017-07-21,27.4,109.248
2017-07-24,27.55,109.346
2017-07-25,27.5,109.05
2017-07-26,27.6,109.346
2017-07-27,27.8,109.642
2017-07-28,27.65,108.853
2017-07-31,27.9,109.445
2017-08-01,28.2,111.417
2017-08-02,28.25,111.811
2017-08-03,28.25,111.22
2017-08-04,28.25,111.22
2017-08-07,28.35,111.614
2017-08-08,28.55,111.811
2017-08-09,28.45,110.825
2017-08-10,28.15,109.05
2017-08-11,27.65,107.078
2017-08-14,27.9,108.163
2017-08-15,27.85,108.459
2017-08-16,28.1,109.248
2017-08-17,28.05,109.149
2017-08-18,27.75,108.262
2017-08-21,27.9,108.755
2017-08-22,28.15,110.529
2017-08-24,28.2,111.515
2017-08-25,28.55,113.882
2017-08-28,28.65,114.572
2017-08-29,28.5,114.079
2017-08-30,28.85,114.868
2017-08-31,28.75,114.079
2017-09-01,28.75,114.079
2017-09-04,28.6,113.192
2017-09-05,28.6,113.192
2017-09-06,28.45,112.699
2017-09-07,28.4,112.304
2017-09-08,28.55,112.6
2017-09-11,28.85,113.487
2017-09-12,28.85,113.586
2017-09-13,28.75,113.192
2017-09-14,28.7,112.6
2017-09-15,28.7,112.008
2017-09-18,29,112.994
2017-09-19,28.95,112.6
2017-09-20,29,113.1
2017-09-21,29,113.2
